0;0;0;0;land;false;unknown;0
1;175;99;1;land;true;forest;1
2;43;125;1;land;false;hills;1
3;50;227;1;land;false;plains;1
4;216;141;1;land;true;forest;1
5;213;77;1;land;true;forest;1
6;232;83;1;land;true;forest;1
7;209;84;1;land;true;plains;1
8;246;136;1;land;true;plains;1
9;238;37;1;land;false;forest;1
10;244;54;1;land;false;hills;1
11;214;6;1;land;false;forest;1
12;249;58;1;land;false;forest;1
13;236;41;1;land;false;plains;1
14;52;228;1;land;true;forest;1
15;84;180;1;land;false;forest;1
16;24;212;1;land;false;hills;1
17;57;196;1;land;true;forest;1
18;89;240;1;land;false;forest;1
19;33;174;1;land;false;forest;1
20;84;134;1;land;false;forest;1
21;65;170;1;land;false;forest;1
22;91;145;1;land;true;forest;1
23;46;129;1;land;false;forest;1
24;237;27;1;land;true;forest;1
25;201;70;1;land;true;forest;1
26;238;23;1;land;true;plains;1
27;223;20;1;land;true;forest;1
28;199;8;1;land;true;forest;1
29;239;68;1;land;false;plains;1
30;193;51;1;land;true;plains;1
31;21;71;1;land;false;hills;1
32;52;10;1;land;false;hills;1
33;49;55;1;land;false;forest;1
34;42;38;1;land;false;hills;1
35;18;12;1;land;false;forest;1
36;178;143;1;land;false;forest;1
37;179;116;1;land;true;forest;1
38;219;128;1;land;true;forest;1
39;198;142;1;land;false;forest;1
40;177;98;1;land;true;plains;1
41;208;86;1;land;true;plains;1
42;185;118;1;land;true;forest;1
43;55;207;1;land;false;plains;1
44;74;208;1;land;true;plains;1
45;78;214;1;land;false;plains;1
46;84;252;1;land;true;plains;1
47;38;201;1;land;true;plains;1
48;60;234;1;land;false;plains;1
49;81;222;1;land;true;plains;1
50;94;215;1;land;false;plains;1
51;73;201;1;land;false;plains;1
52;76;230;1;land;false;plains;1
53;229;83;1;land;false;forest;1
54;208;132;1;land;true;plains;1
55;200;144;1;land;false;forest;1
56;223;94;1;land;false;forest;1
57;194;73;1;land;false;forest;1
58;250;86;1;land;false;forest;1
59;252;71;1;land;true;forest;1
60;228;68;1;land;false;forest;1
61;199;112;1;land;false;forest;1
62;187;211;1;land;false;forest;1
63;254;151;1;land;true;forest;1
64;189;214;1;land;true;forest;1
65;247;183;1;land;true;forest;1
66;138;108;1;land;false;plains;1
67;137;64;1;land;false;hills;1
68;122;113;1;land;false;plains;1
69;119;52;1;land;false;plains;1
70;104;74;1;land;false;mountain;1
71;96;55;1;land;true;plains;1
72;89;54;1;land;true;forest;1
73;45;71;1;land;true;forest;1
74;31;106;1;land;false;forest;1
75;84;63;1;land;true;forest;1
76;38;108;1;land;true;forest;1
77;64;75;1;land;false;plains;1
78;97;3;1;land;false;forest;1
79;109;33;1;land;true;plains;1
80;127;37;1;land;true;forest;1
81;93;28;1;land;false;forest;1
82;147;10;1;land;false;forest;1
83;94;36;1;land;true;forest;1
84;99;24;1;land;true;plains;1
85;89;26;1;land;true;plains;1
86;114;0;1;land;false;forest;1
87;142;121;1;land;true;forest;1
88;206;101;1;land;true;forest;1
89;217;125;1;land;false;forest;1
90;250;129;1;land;false;forest;1
91;131;78;1;land;true;forest;1
92;90;87;1;land;false;forest;1
93;150;93;1;land;true;forest;1
94;86;84;1;land;true;forest;1
95;145;99;1;land;true;forest;1
96;54;42;1;land;false;forest;1
97;112;176;1;land;true;forest;1
98;84;139;1;land;false;forest;1
99;86;128;1;land;true;forest;1
100;160;252;1;land;true;plains;1
101;113;240;1;land;false;plains;1
102;125;238;1;land;true;plains;1
103;128;228;1;land;false;plains;1
104;117;249;1;land;false;plains;1
105;114;229;1;land;true;plains;1
106;170;248;1;land;true;plains;1
107;216;16;1;land;false;plains;1
108;236;1;1;land;false;hills;1
109;201;41;1;land;false;hills;1
110;251;38;1;land;true;plains;1
111;204;39;1;land;false;plains;1
112;232;23;1;land;false;plains;1
113;227;41;1;land;true;plains;1
114;193;34;1;land;false;hills;1
115;237;12;1;land;false;plains;1
116;232;141;1;land;false;hills;1
117;226;97;1;land;false;forest;1
118;43;97;1;land;true;plains;1
119;43;100;1;land;false;forest;1
120;22;84;1;land;true;forest;1
121;59;132;1;land;true;plains;1
122;221;169;1;land;false;forest;1
123;239;192;1;land;true;plains;1
124;205;190;1;land;false;forest;1
125;198;192;1;land;false;forest;1
126;225;173;1;land;true;plains;1
127;230;150;1;land;false;hills;1
128;229;167;1;land;false;forest;1
129;123;63;1;land;false;hills;1
130;104;91;1;land;false;forest;1
131;67;29;1;land;false;forest;1
132;137;28;1;land;false;hills;1
133;144;50;1;land;false;forest;1
134;233;110;1;land;false;mountain;1
135;224;100;1;land;false;mountain;1
136;238;97;1;land;false;mountain;1
137;13;230;1;land;false;plains;1
138;35;194;1;land;true;plains;1
139;51;200;1;land;true;plains;1
140;40;216;1;land;false;plains;1
141;88;146;1;land;false;forest;1
142;228;180;1;land;false;mountain;1
143;178;116;1;land;true;forest;1
144;221;94;1;land;true;forest;1
145;202;93;1;land;true;forest;1
146;205;99;1;land;true;forest;1
147;224;58;1;land;true;forest;1
148;195;45;1;land;false;forest;1
149;173;103;1;land;true;forest;1
150;224;102;1;land;false;forest;1
151;192;99;1;land;false;forest;1
152;235;165;1;land;false;hills;1
153;191;94;1;land;false;forest;1
154;170;170;1;land;false;forest;1
155;23;94;1;land;false;forest;1
156;47;109;1;land;false;forest;1
157;51;131;1;land;false;forest;1
158;30;126;1;land;false;forest;1
159;44;70;1;land;false;forest;1
160;239;122;1;land;true;plains;1
161;231;114;1;land;true;plains;1
162;217;131;1;land;true;plains;1
163;225;153;1;land;true;plains;1
164;240;162;1;land;true;plains;1
165;46;41;1;land;true;plains;1
166;37;96;1;land;true;plains;1
167;44;44;1;land;true;forest;1
168;47;54;1;land;true;plains;1
169;43;112;1;land;true;plains;1
170;4;112;1;land;true;forest;1
171;35;81;1;land;true;forest;1
172;13;82;1;land;false;forest;1
173;39;108;1;land;false;forest;1
174;161;33;1;land;true;plains;1
175;220;82;1;land;true;plains;1
176;163;97;1;land;true;plains;1
177;208;80;1;land;true;plains;1
178;79;200;1;land;true;forest;1
179;158;146;1;land;false;forest;1
180;115;119;1;land;false;forest;1
181;110;85;1;land;false;mountain;1
182;38;174;1;land;false;plains;1
183;11;146;1;land;false;hills;1
184;62;115;1;land;false;forest;1
185;69;143;1;land;false;forest;1
186;110;186;1;land;true;forest;1
187;106;207;1;land;true;forest;1
188;156;34;1;land;false;plains;1
189;156;48;1;land;true;plains;1
190;163;4;1;land;true;forest;1
191;128;25;1;land;true;forest;1
192;177;28;1;land;true;forest;1
193;180;38;1;land;false;mountain;1
194;135;41;1;land;true;forest;1
195;126;5;1;land;false;forest;1
196;9;168;1;land;true;forest;1
197;223;13;1;land;true;plains;1
198;245;45;1;land;true;plains;1
199;226;7;1;land;false;plains;1
200;254;42;1;land;false;plains;1
201;57;28;1;land;true;mountain;1
202;87;89;1;land;true;plains;1
203;92;65;1;land;false;mountain;1
204;131;57;1;land;false;plains;1
205;79;36;1;land;false;hills;1
206;125;83;1;land;true;forest;1
207;74;99;1;land;true;forest;1
208;218;11;1;land;true;plains;1
209;215;19;1;land;true;plains;1
210;230;1;1;land;true;plains;1
211;244;60;1;land;false;plains;1
212;146;75;1;land;true;plains;1
213;159;135;1;land;true;plains;1
214;152;140;1;land;true;plains;1
215;158;88;1;land;true;plains;1
216;152;119;1;land;true;forest;1
217;46;6;1;land;true;plains;1
218;131;236;1;land;true;forest;1
219;71;241;1;land;true;plains;1
220;147;214;1;land;true;hills;1
221;80;49;1;land;false;forest;1
222;84;121;1;land;true;forest;1
223;97;67;1;land;true;plains;1
224;95;47;1;land;true;forest;1
225;174;87;1;land;true;plains;3
226;188;106;1;land;true;plains;3
227;134;142;1;land;true;jungle;3
228;109;118;1;land;true;jungle;3
229;120;122;1;land;true;jungle;3
230;69;138;1;land;true;jungle;3
231;121;192;1;land;true;jungle;3
232;89;141;1;land;false;jungle;3
233;91;119;1;land;false;jungle;3
234;97;124;1;land;false;jungle;3
235;99;116;1;land;false;forest;3
236;106;133;1;land;true;forest;3
237;115;138;1;land;false;plains;3
238;78;139;1;land;false;jungle;3
239;86;126;1;land;false;hills;3
240;42;180;1;land;false;plains;3
241;90;134;1;land;false;plains;3
242;151;32;1;land;false;forest;3
243;154;26;1;land;false;forest;3
244;223;36;1;land;false;forest;3
245;185;30;1;land;false;hills;3
246;179;87;1;land;true;jungle;3
247;182;127;1;land;false;plains;3
248;194;114;1;land;true;plains;3
249;178;111;1;land;true;forest;3
250;46;89;1;land;true;jungle;3
251;104;47;1;land;true;jungle;3
252;52;20;1;land;true;jungle;3
253;243;129;1;land;true;forest;3
254;243;154;1;land;true;jungle;3
255;213;151;1;land;true;forest;3
256;244;89;1;land;true;plains;3
257;35;147;1;land;false;forest;3
258;206;179;1;land;false;mountain;3
259;236;170;1;land;false;forest;3
260;197;178;1;land;false;hills;3
261;245;200;1;land;false;plains;3
262;241;230;1;land;false;mountain;3
263;201;226;1;land;true;jungle;3
264;200;165;1;land;false;hills;3
265;199;179;1;land;false;forest;3
266;254;194;1;land;true;plains;3
267;226;191;1;land;false;hills;3
268;143;40;1;land;false;plains;3
269;112;28;1;land;true;plains;3
270;8;29;1;land;false;hills;3
271;35;1;1;land;false;hills;3
272;41;1;1;land;false;jungle;3
273;13;6;1;land;false;mountain;3
274;4;24;1;land;false;mountain;3
275;30;37;1;land;false;hills;3
276;20;50;1;land;false;hills;3
277;39;219;1;land;false;forest;3
278;15;208;1;land;false;forest;3
279;26;45;1;land;false;forest;3
280;31;61;1;land;true;forest;3
281;74;59;1;land;false;hills;3
282;43;21;1;land;true;forest;3
283;54;37;1;land;true;forest;3
284;188;174;1;land;true;forest;3
285;53;68;1;land;true;forest;3
286;89;102;1;land;true;forest;3
287;75;104;1;land;true;jungle;3
288;106;61;1;land;true;forest;3
289;86;47;1;land;false;mountain;3
290;72;68;1;land;true;forest;3
291;68;96;1;land;true;hills;3
292;81;29;1;land;false;mountain;3
293;196;226;1;land;false;hills;3
294;171;181;1;land;false;forest;3
295;178;157;1;land;false;hills;3
296;216;202;1;land;false;hills;3
297;36;123;1;land;false;plains;3
298;52;117;1;land;false;plains;3
299;63;147;1;land;false;plains;3
300;63;136;1;land;false;plains;3
301;68;159;1;land;false;plains;3
302;108;175;1;land;true;plains;3
303;56;111;1;land;false;plains;3
304;29;126;1;land;false;plains;3
305;134;134;1;land;true;plains;3
306;161;164;1;land;false;plains;3
307;134;139;1;land;false;plains;3
308;142;157;1;land;false;plains;3
309;111;204;1;land;true;plains;3
310;129;160;1;land;true;plains;3
311;32;1;1;land;false;plains;3
312;4;30;1;land;false;plains;3
313;38;20;1;land;false;plains;3
314;39;34;1;land;false;plains;3
315;45;41;1;land;false;plains;3
316;30;1;1;land;false;plains;3
317;45;50;1;land;false;mountain;3
318;36;44;1;land;false;hills;3
319;24;54;1;land;false;plains;3
320;6;65;1;land;false;plains;3
321;13;21;1;land;false;hills;3
322;16;17;1;land;false;plains;3
323;4;66;1;land;false;hills;3
324;56;41;1;land;false;forest;3
325;85;55;1;land;false;forest;3
326;35;47;1;land;false;forest;3
327;82;67;1;land;true;forest;3
328;52;37;1;land;false;forest;3
329;64;9;1;land;false;forest;3
330;197;42;1;land;false;mountain;3
331;163;40;1;land;false;hills;3
332;164;17;1;land;false;hills;3
333;177;14;1;land;false;hills;3
334;98;67;1;land;false;hills;3
335;64;91;1;land;false;hills;3
336;65;79;1;land;false;hills;3
337;105;102;1;land;true;hills;3
338;120;87;1;land;false;hills;3
339;91;42;1;land;false;hills;3
340;94;63;1;land;false;hills;3
341;138;125;1;land;false;mountain;3
342;76;159;1;land;false;mountain;3
343;38;182;1;land;false;mountain;3
344;102;63;1;land;true;forest;3
345;125;65;1;land;false;forest;3
346;151;116;1;land;true;forest;3
347;95;90;1;land;true;forest;3
348;139;66;1;land;true;plains;3
349;157;57;1;land;true;forest;3
350;210;108;1;land;true;plains;3
351;247;75;1;land;true;plains;3
352;227;108;1;land;true;plains;3
353;235;134;1;land;true;plains;3
354;176;213;1;land;false;plains;3
355;180;178;1;land;false;hills;3
356;111;141;1;land;false;plains;3
357;117;177;1;land;false;hills;3
358;171;200;1;land;false;plains;3
359;132;192;1;land;false;plains;3
360;25;66;1;land;false;hills;3
361;42;72;1;land;false;hills;3
362;42;204;1;land;false;hills;3
363;24;219;1;land;false;hills;3
364;6;197;1;land;false;hills;3
365;40;191;1;land;false;forest;3
366;181;92;1;land;true;forest;3
367;217;89;1;land;false;forest;3
368;88;150;1;land;false;plains;3
369;142;170;1;land;false;plains;3
370;56;190;1;land;false;plains;3
371;48;191;1;land;false;plains;3
372;78;217;1;land;true;jungle;3
373;24;232;1;land;true;plains;3
374;41;186;1;land;true;jungle;3
375;91;218;1;land;false;plains;3
376;117;193;1;land;false;forest;3
377;62;218;1;land;true;forest;3
378;63;211;1;land;false;forest;3
379;111;218;1;land;false;forest;3
380;125;188;1;land;false;forest;3
381;84;217;1;land;false;forest;3
382;142;36;1;land;false;plains;3
383;100;91;1;land;true;plains;3
384;110;89;1;land;true;plains;3
385;94;62;1;land;true;forest;3
386;127;94;1;land;true;plains;3
387;20;105;1;land;false;forest;3
388;14;167;1;land;false;forest;3
389;22;169;1;land;false;hills;3
390;44;129;1;land;false;hills;3
391;32;162;1;land;false;hills;3
392;83;135;1;land;false;mountain;3
393;32;161;1;land;false;hills;3
394;62;168;1;land;false;mountain;3
395;36;186;1;land;false;plains;3
396;36;213;1;land;false;plains;3
397;40;235;1;land;false;plains;3
398;36;176;1;land;false;plains;3
399;1;219;1;land;false;plains;3
400;166;12;1;land;true;plains;3
401;158;40;1;land;true;jungle;3
402;165;10;1;land;false;jungle;3
403;162;21;1;land;false;jungle;3
404;177;36;1;land;false;jungle;3
405;131;1;1;land;false;jungle;3
406;153;14;1;land;false;forest;3
407;192;37;1;land;true;plains;3
408;159;18;1;land;false;jungle;3
409;160;29;1;land;false;hills;3
410;192;22;1;land;true;hills;3
411;187;14;1;land;false;jungle;3
412;187;38;1;land;false;jungle;3
413;114;185;1;land;true;forest;3
414;171;126;1;land;false;plains;3
415;177;184;1;land;false;forest;3
416;131;123;1;land;true;forest;3
417;119;190;1;land;true;forest;3
418;109;160;1;land;false;plains;3
419;169;165;1;land;true;forest;3
420;131;186;1;land;false;plains;3
421;125;124;1;land;false;plains;3
422;97;73;1;land;false;hills;3
423;84;31;1;land;false;jungle;3
424;45;76;1;land;false;hills;3
425;104;24;1;land;false;hills;3
426;226;140;1;land;true;forest;3
427;210;112;1;land;true;forest;3
428;216;154;1;land;true;forest;3
429;54;202;1;land;true;jungle;3
430;96;246;1;land;true;jungle;3
431;49;217;1;land;true;jungle;3
432;42;254;1;land;false;jungle;3
433;58;201;1;land;false;jungle;3
434;42;253;1;land;true;jungle;3
435;86;214;1;land;false;jungle;3
436;80;199;1;land;false;plains;3
437;238;45;1;land;false;plains;3
438;206;48;1;land;true;forest;3
439;232;29;1;land;true;hills;3
440;171;43;1;land;false;forest;3
441;170;10;1;land;false;forest;3
442;200;43;1;land;false;hills;3
443;189;17;1;land;true;forest;3
444;244;45;1;land;false;hills;3
445;169;38;1;land;true;forest;3
446;232;182;1;land;true;jungle;3
447;230;15;1;land;false;plains;3
448;220;57;1;land;true;plains;3
449;254;21;1;land;true;plains;3
450;212;19;1;land;false;plains;3
451;231;29;1;land;false;plains;3
452;221;47;1;land;false;plains;3
453;218;6;1;land;true;forest;3
454;46;144;1;land;false;plains;3
455;39;152;1;land;false;mountain;3
456;54;147;1;land;false;plains;3
457;247;58;1;land;true;forest;3
458;233;21;1;land;false;forest;3
459;181;25;1;land;false;forest;3
460;3;18;1;land;true;forest;3
461;0;51;1;land;true;forest;3
462;28;25;1;land;false;plains;3
463;21;36;1;land;true;forest;3
464;44;80;1;land;false;plains;3
465;124;247;1;land;false;hills;3
466;85;227;1;land;false;jungle;3
467;154;239;1;land;false;jungle;3
468;109;245;1;land;false;hills;3
469;132;222;1;land;false;hills;3
470;104;240;1;land;false;jungle;3
471;97;236;1;land;false;mountain;3
472;139;254;1;land;false;hills;3
473;151;235;1;land;true;mountain;3
474;98;247;1;land;false;jungle;3
475;95;242;1;land;false;hills;3
476;150;239;1;land;false;hills;3
477;158;228;1;land;false;hills;3
478;40;83;1;land;false;mountain;3
479;65;53;1;land;false;mountain;3
480;77;76;1;land;false;mountain;3
481;100;28;1;land;false;mountain;3
482;39;16;1;land;false;mountain;3
483;99;52;1;land;false;mountain;3
484;74;80;1;land;false;mountain;3
485;53;92;1;land;false;mountain;3
486;98;44;1;land;false;mountain;3
487;96;115;1;land;false;plains;3
488;85;136;1;land;true;plains;3
489;66;182;1;land;false;forest;3
490;77;173;1;land;false;hills;3
491;67;145;1;land;false;forest;3
492;73;115;1;land;false;plains;3
493;123;187;1;land;true;plains;3
494;107;147;1;land;false;forest;3
495;97;182;1;land;false;plains;3
496;116;182;1;land;false;forest;3
497;82;148;1;land;false;forest;3
498;107;143;1;land;false;mountain;3
499;130;198;1;land;false;mountain;3
500;125;131;1;land;false;mountain;3
501;108;127;1;land;false;mountain;3
502;179;62;1;land;false;forest;3
503;127;59;1;land;false;forest;3
504;118;87;1;land;false;forest;3
505;114;113;1;land;true;plains;3
506;181;69;1;land;true;forest;3
507;132;53;1;land;true;forest;3
508;185;100;1;land;false;forest;3
509;172;110;1;land;false;forest;3
510;14;102;1;land;false;hills;3
511;37;151;1;land;false;plains;3
512;40;109;1;land;false;hills;3
513;13;107;1;land;false;hills;3
514;192;17;1;land;false;mountain;3
515;192;16;1;land;false;mountain;3
516;182;241;1;land;true;forest;3
517;132;249;1;land;true;forest;3
518;174;211;1;land;true;forest;3
519;158;224;1;land;false;forest;3
520;124;120;1;land;false;forest;3
521;70;165;1;land;false;plains;3
522;191;12;1;land;false;mountain;3
523;230;40;1;land;false;mountain;3
524;185;41;1;land;false;mountain;3
525;211;132;1;land;false;forest;3
526;224;111;1;land;true;forest;3
527;235;140;1;land;true;forest;3
528;199;75;1;land;false;forest;3
529;254;126;1;land;true;forest;3
530;237;116;1;land;false;forest;3
531;0;149;1;land;true;plains;3
532;28;113;1;land;true;plains;3
533;36;124;1;land;true;plains;3
534;174;155;1;land;false;hills;3
535;128;218;1;land;false;hills;3
536;193;195;1;land;false;hills;3
537;169;164;1;land;false;mountain;3
538;142;199;1;land;false;hills;3
539;141;141;1;land;false;hills;3
540;56;174;1;land;true;forest;3
541;67;117;1;land;true;forest;3
542;224;218;1;land;false;mountain;3
543;254;218;1;land;false;mountain;3
544;249;178;1;land;false;mountain;3
545;241;216;1;land;false;mountain;3
546;236;200;1;land;false;mountain;3
547;229;191;1;land;false;mountain;3
548;157;38;1;land;true;plains;3
549;134;0;1;land;true;plains;3
550;132;19;1;land;true;plains;3
551;160;20;1;land;true;desert;3
552;42;138;1;land;false;hills;3
553;46;173;1;land;false;forest;3
554;89;179;1;land;false;hills;3
555;78;116;1;land;false;jungle;3
556;62;145;1;land;false;hills;3
557;81;185;1;land;false;forest;3
558;65;136;1;land;false;jungle;3
559;93;128;1;land;false;hills;3
560;63;197;1;land;true;forest;3
561;13;173;1;land;true;forest;3
562;33;240;1;land;true;forest;3
563;30;171;1;land;true;hills;3
564;58;176;1;land;false;hills;3
565;132;159;1;land;false;forest;3
566;144;206;1;land;false;forest;3
567;136;176;1;land;false;forest;3
568;142;203;1;land;false;forest;3
569;130;148;1;land;false;forest;3
570;195;145;1;land;true;jungle;3
571;186;180;1;land;true;forest;3
572;210;157;1;land;false;hills;3
573;216;144;1;land;false;mountain;3
574;244;149;1;land;false;mountain;3
575;186;192;1;land;false;mountain;3
576;214;145;1;land;false;mountain;3
577;193;209;1;land;false;mountain;3
578;171;187;1;land;false;plains;3
579;212;155;1;land;false;hills;3
580;94;213;1;land;true;plains;3
581;143;226;1;land;false;plains;3
582;133;237;1;land;true;hills;3
583;49;69;1;land;false;mountain;3
584;18;84;1;land;false;hills;3
585;30;50;1;land;false;mountain;3
586;3;24;1;land;false;mountain;3
587;23;72;1;land;false;hills;3
588;12;42;1;land;false;mountain;3
589;48;66;1;land;false;hills;3
590;35;142;1;land;true;forest;3
591;55;123;1;land;false;hills;3
592;12;127;1;land;false;forest;3
593;30;88;1;land;true;plains;3
594;29;157;1;land;true;forest;3
595;10;121;1;land;false;plains;3
